Text,Tag
20,O
Nos,O
),O
Vilas,O
5,O
Polycab,O
MCB,O
40,O
Amp,O
4,O
Pole,O
10KA,O
C,O
Curve,O
(,O
-,O
NS,O
-,O
25,O
-,O
0,O
-,O
6,O
Nos,O
),O
6,O
MCB,O
Box,O
MS,O
3,O
-,O
4,O
Pole,O
85362030,O
18,O
6,O
Nos,O
"1,251.40",O
"7,508.40",O
85371000,O
18,O
6,O
Nos,O
0.01,O
0.06,O
12,O
30,O
Nos,O
220,O
"6,600",O
(,O
-,O
Mkt,O
-,O
6,O
-,O
0,O
-6,O
Nos,O
),O
Depcon,O
7,O
Polycab,O
20,O
Watt,O
LED,O
Tube,O
Light,O
Fitting,O
-,O
Peberg,O
94054090,O
White,O
(,O
-,O
KB,O
-,O
150,O
-,O
0,O
-,O
30,O
Nos,O
),O
8,O
Polycab,O
LED,O
Flood,O
Light,O
Fitting,O
100,O
Watt,O
94054090,O
(,O
-,O
KB,O
-,O
38,O
-,O
0,O
-,O
10,O
Nos,O
),O
12,O
10,O
Nos,O
"2,700",O
"27,000",O
"46,663.51",O
600,O
"3,232.75",O
"3,232.75",O
(,O
-)0.01,O
"53,729",B-GT_AMT
Total,O
Amount,O
In,O
-,O
words,O
:,O
INR,O
Fifty,O
Three,O
Thousand,O
Seven,O
Hundred,O
Twenty,O
Nine,O
Only,O
.,O
Net,O
Amount,O
Bank,O
:,O
Terms,O
&,O
Conditions,O
:,O
Transport,O
Charges,O
GST,O
A,O
/,O
C,O
No,O
:,O
1)Goods,O
once,O
sold,O
/,O
delivered,O
will,O
not,O
be,O
taken,O
back,O
.,O
Output,O
CGST,O
IFSC,O
:,O
2)Our,O
risk,O
&,O
responsibility,O
ceases,O
as,O
soon,O
as,O
goods,O
leaves,O
our,O
premises,O
.,O
Branch,O
:,O
3)Payment,O
to,O
be,O
made,O
within,O
due,O
date,O
/,O
C.O.D.,O
Output,O
SGST,O
4)Interest,O
will,O
be,O
charged,O
@,O
24,O
%,O
PA,O
on,O
remaining,O
unpaid,O
invoice,O
after,O
due,O
ROUND,O
OFF,O
(,O
SALES,O
],O
date,O
.,O
Grand,B-GT_AMTL
Total,I-GT_AMTL
Declaration,O
:,O
We,O
declare,O
that,O
this,O
invoice,O
shows,O
the,O
actual,O
price,O
of,O
the,O
goods,O
described,O
and,O
that,O
all,O
particulars,O
are,O
TRUE,O
and,O
correct,O
.,O
HSN,O
/,O
SAC,O
Basic,O
Add,O
/,O
Less,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Value,O
Appr,O
.,O
Value,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
85362030,O
"11,133.40",O
143.15,O
"11,276.55",O
9,O
%,O
"1,014.88",O
9,O
%,O
"1,014.88",O
85371000,O
"1,750.11",O
22.5,O
"1,772.61",O
9,O
%,O
159.54,O
9,O
%,O
159.54,O
8546,O
180,O
2.31,O
182.31,O
9,O
%,O
16.41,O
9,O
%,O
16.41,O
94054090,O
"33,600.01",O
432.03,O
"34,032.04",O
6,O
%,O
"2,041.92",O
6,O
%,O
"2,041.92",O
Total,O
"46,663.52",O
599.99,O
"47,263.51",O
"3,232.75",O
"3,232.75",O
Total,O
Tax,O
Amount,O
"2,029.76",O
319.08,O
32.82,O
"4,083.84",O
"6,465.50",O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
INR,O
Six,O
Thousand,O
Four,O
Hundred,O
Sixty,O
Five,O
and,O
Fifty,O
paise,O
Only,O
Received,O
above,O
material,O
in,O
good,O
condition,O
&,O
order,O
Checked,O
By,O
For,O
INDIA,O
CABLES,O
f,O
Authorised,O
Signatory,O
Customer,O
's,O
Sign,O
.,O
&,O
Name,O
Date,O
